genres,artists,acousticness,danceability,duration_ms,energy,liveness,speechiness,valence,popularity
"['country rock', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter']",Rickie Lee Jones,43,60,256.87189,30,15,8,39,2539
"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",Ricky Martin,21,56,261.81862,74,23,6,56,5785
"['indie pop', 'la indie', 'modern rock']",Ricky Montgomery,25,58,221.93,60,15,3,48,6667
"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",Ricky Nelson,53,60,136.28439,47,16,5,75,2453
"['classic country pop', 'country', 'country rock']",Ricky Van Shelton,50,60,192.75381,44,17,3,53,2922
"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",Rico Blanco,64,45,238.467,57,11,3,50,6000
"['dance pop', 'eurodance', 'europop', 'hip house', 'pop dance']",Right Said Fred,0,68,170.48,76,29,5,84,5350
"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",Rihanna,15,63,232.05796,67,17,8,50,6277
"['anthem worship', 'ccm', 'christian music', 'christian pop', 'world worship']",Riley Clemmons,16,65,229.067,73,28,5,15,6000
"['anti-folk', 'canadian indie', 'indie pop', 'indie rock', 'la indie', 'lilith', 'stomp and holler']",Rilo Kiley,28,53,264.4981,57,11,4,34,4350
['vintage spanish pop'],Rina Celi,90,46,163.67,36,43,4,54,0
"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'pop', 'pop dance']",Rina Sawayama,1,58,205.224,79,34,5,63,6300
"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock drums', 'soft rock']",Ringo Starr,12,63,197.234,55,13,6,80,3814
"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",Rino Gaetano,20,59,255.33325,64,9,11,70,5150
['vintage italian pop'],Rino Salviati,85,55,198.12,36,9,5,60,600
"['chicago hardcore', 'chicago punk', 'hardcore punk', 'pop punk', 'punk']",Rise Against,6,41,214.44262,91,16,8,46,5018
"['adult standards', 'bubblegum pop', 'classic uk pop', 'folk', 'mellow gold', 'native american', 'soft rock']",Rita Coolidge,38,48,213.36371,42,14,3,41,4186
"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",Rita Ora,24,71,198.29517,71,10,7,60,6950
"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']",Ritchie,22,61,282.093,77,31,3,75,5300
"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']",Ritchie Valens,78,56,138.24976,54,27,10,71,2994
"['house', 'pop dance', 'uk dance']",Riton,11,74,227.722,85,16,6,56,7200
['bedroom pop'],Ritt Momney,6,40,210.463,49,11,5,15,9300
"['atl hip hop', 'country rap', 'pop rap', 'southern hip hop']",Rittz,10,76,244.75375,76,19,15,47,5300
"['opm', 'pinoy rock', 'pop rock']",Rivermaya,18,53,317.87,67,22,3,47,5800
"['ambient worship', 'anthem worship', 'christian pop', 'roots worship']",Rivers & Robots,31,44,346.75,64,10,4,31,5000
"['pop', 'post-teen pop', 'viral pop']",Rixton,4,61,203.9362,76,14,3,56,5900
"['contemporary country', 'country pop']",Ro James,20,66,281.512,48,8,5,31,5800
"['electropop', 'indie electropop', 'indie poptimism', 'pop edm']",RoZe,9,64,212.715,54,21,25,30,5900
"['acoustic pop', 'neo mellow', 'pop rock']",Rob Thomas,13,52,254.81693,80,13,4,67,5460
['new wave pop'],Robbie Nevil,56,73,270.307,81,85,5,55,4400
"['dance pop', 'europop', 'pop']",Robbie Robb,8,59,310.04,49,6,3,42,4100
"['dance pop', 'europop', 'pop']",Robbie Williams,17,53,238.17458,71,13,4,51,5989
"['indie poptimism', 'modern alternative rock', 'modern rock']",Robert DeLong,7,54,233.994,79,8,7,42,5100
"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",Robert Palmer,27,68,257.53548,55,12,5,86,3742
"['mexican rock-and-roll', 'pop romantico']",Roberto Jordan,14,68,136.4335,51,20,3,70,5300
['pop romantico'],Roberto Luti,84,53,158.387,50,14,4,76,4100
"['canzone napoletana', 'classic italian pop']",Roberto Murolo,98,55,192.71108,5,10,6,31,692
"['classic uk pop', 'italian disco', 'soft rock']",Robin Gibb,18,56,221.865,52,31,3,68,4714
"['ambient', 'art rock', 'compositional ambient', 'dream pop', 'drone', 'ethereal wave', 'fourth world']",Robin Guthrie,50,22,262.4265,40,11,3,38,4850
"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",Robin S,18,74,230.7,80,8,8,69,5367
"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",Robin Schulz,3,73,199.01583,72,31,4,61,7000
"['dance pop', 'hip pop', 'neo soul', 'pop dance', 'r&b', 'urban contemporary']",Robin Thicke,25,75,260.4195,54,13,12,59,5144
['brill building pop'],Robin Ward,77,53,148.927,38,21,3,37,1700
"['art pop', 'dance pop', 'electropop', 'europop', 'pop', 'pop dance', 'pop rock', 'scandipop', 'swedish electropop', 'swedish pop']",Robyn,2,61,250.61854,82,13,5,45,5108
"['chanson', 'french pop', 'pop quebecois']",Roch Voisine,33,66,223.533,35,8,3,17,5100
['latin pop'],Rocio Banquells,63,63,247.73367,49,22,4,55,4567
"['melodic rap', 'pop rap', 'rap', 'trap']",Rock,59,30,158.851,60,29,3,68,4800
['social media pop'],Rockell,3,78,242.06,68,13,4,86,4150
"['louisiana blues', 'swamp blues', 'swamp pop', 'zydeco']",Rockin' Sidney,29,79,229.76,65,10,6,97,2700
"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rocko,25,61,285.57229,63,22,23,41,4729
"['power pop', 'pub rock', 'rockabilly', 'roots rock']",Rockpile,23,62,188.94,77,10,5,93,2500
"['bolero', 'cancion melodica', 'latin', 'latin pop', 'ranchera']",Rocío Dúrcal,58,54,213.16163,37,26,4,62,4690
"['classic colombian pop', 'cumbia', 'musica popular colombiana', 'pop romantico']",Rodolfo Aicardi,57,64,197.40433,51,19,5,77,2167
['pop'],Roger,13,68,332.6627,70,15,6,61,4010
"['australian dance', 'australian pop']",Rogue Traders,0,65,237.72,96,12,4,80,5300
"['bay area indie', 'indie pop', 'indie rock', 'modern rock', 'noise pop', 'oakland indie', 'stomp and holler']",Rogue Wave,82,64,148.867,46,11,3,48,5600
"['afropop', 'malian blues', 'mande pop', 'world']",Rokia Traoré,63,70,386.973,27,13,4,40,5300
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",Roman Tam,42,39,176.7066,51,27,4,43,3020
"['dance rock', 'new romantic', 'new wave', 'new wave pop']",Romeo Void,4,61,272.45767,78,16,7,90,3933
"['classic colombian pop', 'musica popular colombiana', 'vallenato']",Romualdo Brito,52,82,288.39,31,10,11,91,3033
['dutch pop'],Romy Dya,44,53,183.637,52,20,6,13,6900
"['nyc rap', 'pop rap']",Ron Browz,3,61,215.973,43,10,29,46,4900
"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'viral pop']",Ron Pope,59,46,222.67667,44,20,3,47,6000
"['dance pop', 'europop', 'soft rock']",Ronan Keating,17,54,230.9202,62,19,3,55,5780
"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'oklahoma country']",Ronnie Dunn,90,66,250.48,29,10,3,28,4900
"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Ronnie Flex,5,92,145.978,74,8,5,78,6500
"['classic uk pop', 'folk rock', 'pub rock']",Ronnie Lane,69,67,240.4,47,8,4,89,3800
"['classic country pop', 'country']",Ronnie McDowell,53,61,171.78667,58,18,8,89,3467
"['classic country pop', 'country', 'country rock', 'nashville sound']",Ronnie Milsap,42,58,209.60761,43,15,3,51,3489
['brill building pop'],Ronnie Spector,2,42,167.467,81,37,5,96,3200
['modern power pop'],Rooney,0,56,187.89767,90,6,5,77,4700
"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Roop Kumar Rathod,53,54,325.86033,60,14,5,50,5533
"['cantautor', 'latin', 'latin pop', 'mexican pop', 'musica canaria', 'nueva cancion', 'spanish pop']",Rosana,69,59,238.4335,50,13,7,54,6750
"['atl hip hop', 'dirty south rap', 'pop rap', 'southern hip hop', 'trap']",Roscoe Dash,5,64,248.43256,81,29,10,64,5244
"['chamber folk', 'chamber pop', 'indie folk']",Rosemary & Garlic,82,49,289.97,41,12,3,28,5900
"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ross,19,76,261.068,89,65,8,65,4700
"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Ross Copperman,62,47,262.297,58,7,3,15,5700
"['pop', 'post-teen pop', 'social media pop']",Ross Lynch,21,63,166.2238,73,23,5,57,6320
"['art pop', 'indie pop']",Rostam,41,53,264.3465,83,17,9,56,5700
"['pop r&b', 'urban contemporary']",Rotimi,23,64,185.461,50,10,19,43,7700
"['deep groove house', 'house', 'pop dance', 'uk dance']",Route 94,0,81,259.934,62,7,5,73,7100
"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock', 'swedish pop']",Roxette,13,60,257.90364,68,17,3,59,5291
"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop']",Roxy Music,21,54,269.08353,71,17,6,57,3829
"['alternative r&b', 'bedroom pop', 'indie pop']",Roy Blair,19,62,280.104,33,12,3,34,6100
"['classic country pop', 'oklahoma country']",Roy Clark,21,48,172.40289,60,22,5,75,2322
"['classic country pop', 'nashville sound']",Roy Drusky,65,55,160.52,33,27,3,53,3100
"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly']",Roy Orbison,66,48,161.85177,47,19,3,60,3210
"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'trap', 'trap soul', 'underground hip hop']",Roy Woods,22,73,203.10717,47,12,6,33,6200
"['indie electropop', 'modern alternative pop']",Royal & the Serpent,31,80,159.293,32,15,31,46,7900
"['ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Royal Tailor,1,69,209.44,92,7,10,52,5000
"['dance pop', 'diva house', 'pop', 'pop dance', 'strut']",RuPaul,3,80,232.71325,73,18,7,67,5600
"['indie pop', 'shimmer pop']",Rubblebucket,3,78,273.776,72,17,4,80,4500
"['dominican pop', 'merengue', 'tropical']",Rubby Perez,9,71,296.093,54,10,4,94,5100
"['dominican pop', 'merengue', 'tropical']",Rubby Pérez,42,53,248.1478,54,16,4,86,3760
"['dance pop', 'edm', 'house', 'liquid funk', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",Rudimental,11,62,248.6,76,26,5,44,5833
['classic czech pop'],Rudolf Cortés,90,41,182.931,34,11,4,53,0
['pop romantico'],Rudy La Scala,40,64,240.09243,46,14,3,49,4171
"['australian alternative pop', 'pop', 'post-teen pop']",Ruel,30,62,212.04983,43,21,7,38,6922
"['indie poptimism', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop']",Ruelle,50,47,228.806,48,13,6,20,6375
"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'southern hip hop']",Ruff Ryders,4,70,288.1656,80,25,34,73,4380
"['australian electropop', 'edm', 'indietronica']",Rufus,49,63,260.06214,53,18,6,71,3150
"['canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']",Rufus Wainwright,77,36,244.304,27,10,3,31,4700
"['dance pop', 'diva house', 'pop', 'pop dance', 'strut']",Rupa,29,56,487.923,76,14,13,78,3900
"['barbadian pop', 'chutney', 'dancehall', 'soca']",Rupee,15,85,225.34,70,9,5,95,5500
"['hawaiian hip hop', 'pop rap', 'rap']",Russ,37,71,199.14367,56,13,24,37,6394
"['exotica', 'space age pop']",Russ Garcia and His Orchestra,71,59,198.32675,29,22,9,65,2225
"['acoustic pop', 'contemporary country', 'new americana']",Ruston Kelly,6,47,277.293,72,11,4,24,6200
"['canadian contemporary r&b', 'canadian pop', 'pop', 'post-teen pop', 'viral pop']",Ruth B.,75,56,259.3386,28,9,4,38,7260
"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",Ryan,18,74,175.01778,80,16,12,75,5578
"['alternative country', 'folk', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",Ryan Adams,35,51,237.2751,35,14,4,34,4880
"['dance pop', 'neo mellow', 'pop rock']",Ryan Cabrera,23,55,207.7955,62,13,3,45,5750
"['deep underground hip hop', 'indie pop rap', 'pop rap']",Ryan Caraveo,33,74,207.221,64,20,14,42,5620
"['contemporary country', 'country pop']",Ryan Hurd,28,64,201.86925,57,12,3,56,6625
"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",Ryan Lewis,12,76,270.4265,54,8,30,57,6500
"['deep underground hip hop', 'emo rap', 'indie pop rap', 'pop rap', 'sad rap']",Ryan Oakes,19,66,221,72,11,10,9,6100
"['neo mellow', 'pop rock']",Ryan Star,56,26,285.76,37,11,3,35,4900
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Ryan Stevenson,20,31,331.613,73,46,6,55,6000
"['australian electropop', 'edm', 'indietronica']",RÜFÜS DU SOL,10,68,313.30176,69,15,4,33,5918
"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop']",Río Roma,61,56,219.34667,61,15,4,43,6367
"['alternative dance', 'art pop', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave', 'trip hop']",Róisín,60,70,337.2,39,11,5,48,5900
"['alternative dance', 'art pop', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave', 'trip hop']",Róisín Murphy,15,78,262.28,74,21,4,70,5400
"['alternative dance', 'big beat', 'downtempo', 'electronica', 'electropop', 'trip hop']",Röyksopp,5,69,285.514,74,18,5,57,4050
"['bubblegum dance', 'dance pop', 'europop']",S Club 7,25,66,223.85567,75,25,4,73,5583
"['deep indian pop', 'filmi']",S. Janaki,73,61,252.1908,50,34,4,72,3080
"['deep indian pop', 'filmi']",S. P. Balasubrahmanyam,72,57,276.16875,50,17,11,70,2167
"['k-pop', 'k-pop girl group', 'korean pop']",S.E.S.,12,76,225.56,91,28,9,73,4300
"['melodic rap', 'pop rap', 'rap']",SAINt JHN,17,77,204.42575,59,16,8,40,6888
"['indie pop', 'orlando indie']",SALES,81,77,169.30471,57,10,10,47,6314
"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'social media pop']",SAYGRACE,30,58,188.144,63,20,12,56,7075
"['indie electropop', 'pop rap']",SEBASTIAN PAUL,50,53,252.757,59,28,20,46,6300
['k-pop'],SEUNGRI,2,68,210.288,86,19,12,48,7500
"['k-pop', 'k-pop boy group']",SEVENTEEN,11,76,197.76,79,12,5,80,6750
"['alternative r&b', 'edm', 'electropop', 'indie soul', 'pop', 'uk dance', 'vapor soul']",SG Lewis,35,63,240.6177,51,22,17,49,5930
"['electropop', 'pop']",SHAED,52,65,184.17,44,10,3,52,7075
['k-pop'],SHAUN,36,74,206.909,74,16,3,52,7400
"['k-pop', 'k-pop boy group']",SHINHWA,2,75,205,91,8,4,80,5500
"['k-pop', 'k-pop boy group', 'korean pop']",SHINee,15,70,234.63171,81,17,6,59,5500
"['australian pop', 'electropop', 'indie cafe pop', 'pop', 'swedish electropop', 'tropical house']",SHY Martin,2,63,183.414,58,10,3,19,7300
['pop argentino'],SIAMES,2,59,216.727,70,33,3,66,6350
"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",SID,1,52,220.9,92,24,7,71,5350
"['k-pop', 'k-pop girl group']",SISTAR19,33,75,196.728,76,25,7,69,5400
"['nz pop', 'nz reggae']",SIX60,61,40,218.854,52,16,10,34,7100
"['c-pop', 'classic mandopop', 'mandopop']",SKY WU,62,71,299.029,47,13,3,47,4900
"['dubstep', 'edm', 'electro house', 'electronic trap', 'pop dance', 'pop edm']",SLANDER,17,51,237.68625,62,21,4,16,6513
"['diva house', 'eurodance', 'europop', 'german techno', 'hip house']",SNAP!,12,78,307.90367,72,19,5,70,5900
"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']",SNBRN,8,77,231.1305,71,17,5,33,6100
"['big room', 'deep pop edm', 'edm', 'pop dance', 'pop edm', 'swedish pop', 'swedish tropical house', 'tropical house']",SOHN,30,67,233.018,43,8,5,26,5300
['k-pop'],SOYEON of (G)I-DLE,8,64,191.72,68,16,26,58,7400
['korean pop'],SOYOU & Junggigo,45,74,211.375,68,25,5,96,6000
"['anime', 'anime rock', 'j-pop', 'j-poprock']",SPYAIR,0,42,190.57333,93,17,5,50,5567
['pop punk'],SR-71,0,47,195.47567,92,24,5,62,4767
"['k-pop', 'k-pop boy group']",SS501,25,61,195.693,84,15,5,66,6300
"['chillwave', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop', 'vapor soul']",STRFKR,14,66,229.25811,70,22,3,54,5200
['k-pop'],SUNMI,6,72,180,83,20,9,53,7000
"['k-pop', 'k-pop boy group', 'korean pop']",SUPER JUNIOR,1,81,237.08,86,16,4,88,5950
"['k-indie', 'k-pop', 'korean r&b']",SURAN,16,55,295.233,74,22,8,39,6350
"['bedroom soul', 'pop']",SURF,38,53,221.60808,67,24,8,53,0
['modern alternative pop'],SVRCINA,48,38,260.326,55,9,3,11,5900
"['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",SWV,18,66,259.96378,57,17,5,63,4635
['pop'],SYML,90,47,228.5058,28,10,3,19,6700
"['pop', 'pop rap', 'rap']",SZA,26,66,226.42495,60,18,17,41,6121
"['classic arab pop', 'lebanese pop', 'rif']",Sabah,78,48,361.405,42,43,4,55,3267
"['arab pop', 'classic tunisian pop', 'tunisian pop']",Saber Rebai,18,81,281.443,64,6,4,69,4900
"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']",Sabrina,14,84,234.813,68,6,3,94,5600
"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']",Sabrina Carpenter,12,63,182.018,66,10,9,49,6765
"['alternative r&b', 'pop']",Sabrina Claudio,53,56,234.7182,52,15,23,34,6187
['pop romantico'],Sabu,83,66,308.99325,67,23,15,83,1700
"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood', 'sufi']",Sachin-Jigar,74,62,195.253,43,14,3,54,6400
"['british soul', 'neo soul', 'sophisti-pop']",Sade,38,67,286.10836,46,11,4,61,5015
"['classic bollywood', 'deep indian pop', 'filmi', 'sufi', 'tamil pop']",Sadhana Sargam,49,57,343.73625,60,26,4,69,2431
"['neo mellow', 'pop rock']",SafetySuit,22,42,231.21325,68,20,4,33,4825
"['eurodance', 'europop']",Safri Duo,2,63,405.693,97,35,6,22,4600
"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop']",Sage The Gemini,12,79,201.206,56,13,16,62,6027
"['chillstep', 'edm', 'electropop', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",Said the Sky,11,44,263.49333,55,24,4,18,5967
"['art pop', 'britpop', 'chamber psych', 'electronica', 'electropop', 'new wave pop']",Saint Etienne,0,63,251.391,69,41,4,73,4600
"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",Saint Motel,8,54,217.31867,79,16,5,49,5600
"['christian hip hop', 'christian pop', 'christian trap']",Saja,3,85,334.8255,88,3,7,66,4400
['zambian pop'],Sakal,47,69,42.813,78,22,22,65,0
['classic pakistani pop'],Saleem Raza,75,58,189.66633,47,30,5,73,0
"['desi pop', 'modern bollywood']",Salim Merchant,67,53,279.35967,56,21,9,57,6033
"['desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Salim–Sulaiman,73,43,290.053,70,27,11,51,6000
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop']",Sally Yeh,63,57,250.98808,36,16,4,40,3931
"['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal']",Salma Agha,98,36,332.904,47,15,4,57,3300
"['latin', 'peruvian rock', 'pop reggaeton', 'salsa', 'salsa venezolana', 'tropical']",Salserin,35,47,297.067,82,8,4,92,5600
"['dance pop', 'girl group', 'hip hop', 'hip house', 'hip pop', 'old school hip hop', 'queens hip hop', 'rap']",Salt-N-Pepa,7,86,252.36587,56,11,17,81,4367
"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",Sam Cooke,70,47,170.52543,46,29,6,60,2942
"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Sam Feldt,18,71,185.88943,73,11,7,52,7214
"['australian pop', 'pop', 'uk pop']",Sam Fischer,73,60,194.853,38,8,4,52,8400
"['contemporary country', 'country pop']",Sam Grow,0,57,180.891,77,10,3,71,7200
"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",Sam Hui,59,57,205.4318,30,27,3,41,4180
"['contemporary country', 'country pop']",Sam Hunt,22,60,215.35669,69,22,5,57,6381
"['deep underground hip hop', 'indie pop rap', 'pop rap', 'seattle hip hop']",Sam Lachow,30,73,214.072,57,10,26,88,4800
"['contemporary country', 'country pop', 'red dirt', 'texas country']",Sam Riggs,1,60,236.693,45,17,3,28,5000
"['canadian indie', 'canadian rock', 'canadian singer-songwriter', 'pop quebecois']",Sam Roberts Band,30,56,264.133,93,42,3,86,3500
"['pop', 'uk pop']",Sam Smith,50,56,207.4745,47,17,7,36,5760
"['australian dance', 'electropop']",Sam Sparro,0,50,274.28,69,11,4,30,4700
"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly', 'surf music']",Sam The Sham & The Pharaohs,72,67,151.0135,48,12,4,55,4850
"['indie poptimism', 'modern rock', 'rebel blues']",Sam Tinnesz,10,51,190.4986,73,10,4,50,6620
"['post-teen pop', 'viral pop']",Sam Tsui,19,44,263.598,75,6,5,22,7100
"['europop', 'freestyle', 'hi-nrg', 'italian disco', 'new wave pop']",Samantha Fox,5,82,311.293,61,7,10,90,2700
"['bubblegum dance', 'dance pop', 'europop']",Samantha Mumba,23,73,201.067,75,19,3,79,4400
"['arab pop', 'rif']",Samira Said,85,30,464.262,44,22,4,46,4100
"['c-pop', 'cantopop', 'classic cantopop']",Sammi Cheng,37,40,206.093,37,11,3,39,5100
"['classic country pop', 'nashville sound', 'oklahoma country', 'outlaw country']",Sammi Smith,61,56,155.533,35,10,2,41,5200
"['dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Sammie,17,76,208.576,63,6,8,77,5600
"['indie pop rap', 'pop rap']",Sammy,15,66,307.435,66,16,19,57,7700
"['indie pop rap', 'pop rap']",Sammy Adams,1,68,217.25833,74,18,7,67,5333
"['jawaiian', 'polynesian pop']",Sammy Johns,46,45,179,55,7,4,74,5100
"['jawaiian', 'polynesian pop']",Sammy Johnson,16,74,254.723,73,15,17,70,5350
"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",San Holo,16,65,257.84071,66,11,5,50,5871
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'worship']",Sanctus Real,2,40,209.17467,73,12,4,38,5433
"['afghan pop', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Sandesh Shandilya,31,74,385.58,74,10,6,68,5300
"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']",Sandie Shaw,61,56,150.75,48,8,4,80,4025
"['acoustic pop', 'anthem worship', 'christian indie', 'indiecoustica', 'roots worship']",Sandra,9,65,259.9645,71,24,3,75,5333
['swedish pop'],Sandro,62,52,183.95979,51,32,6,60,4114
['swedish pop'],Sandro Cavazza,19,68,196.5175,72,15,6,39,7700
"['c-pop', 'cantopop', 'classic mandopop', 'mandopop']",Sandy Lam,39,58,296.278,48,14,3,34,4533
"['merseybeat', 'rock-and-roll', 'space age pop', 'surf music']",Sandy Nelson,9,50,170.46,70,13,5,53,2000
"['classic swedish pop', 'europop', 'swedish pop']",Sanna Nielsen,40,58,187.653,49,8,4,26,5500
"['colombian pop', 'ecuadorian pop', 'latin', 'latin pop']",Santiago Cruz,86,72,218.147,51,12,4,39,6700
"['alternative dance', 'dance-punk', 'electropop', 'escape room', 'new rave']",Santigold,10,67,225.4816,76,20,9,58,4653
['space age pop'],Santo & Johnny,68,48,159.63262,30,19,3,41,3295
"['classic korean pop', 'korean pop']",Sanullim,47,57,223.293,13,14,3,42,3000
"['metalcore', 'pop punk', 'post-hardcore', 'screamo']",Saosin,0,35,200.0233,94,32,8,22,4680
"['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock']",Sara,0,47,289.467,96,14,3,34,4800
"['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock']",Sara Bareilles,41,47,256.701,54,16,4,44,5506
"['modern indie pop', 'social media pop']",Sara Kays,59,68,227.186,61,16,3,55,7600
['operatic pop'],Sarah Brightman,73,36,277.96007,25,18,5,21,4203
"['c-pop', 'classic mandopop', 'vintage chinese pop']",Sarah Chen,56,49,239.424,36,20,3,38,4600
"['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",Sarah McLachlan,56,49,246.28252,42,15,3,34,4372
"['country pop', 'redneck']",Sarah Ross,1,72,262.76,94,32,16,63,5200
"['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'ghanaian hip hop', 'hiplife']",Sarkodie,25,70,180.402,83,4,25,56,300
"['electropop', 'pop']",Sash!,0,62,215.142,90,33,4,67,6533
"['electropop', 'pop']",Sasha,6,61,200.34667,74,8,34,72,5033
"['electropop', 'pop']",Sasha Sloan,51,68,203.00813,46,12,6,31,6950
"['art pop', 'electra', 'escape room', 'hyperpop']",Sassy,41,77,255,68,34,20,36,4400
"['classic persian pop', 'persian pop']",Sattar,86,64,232.907,40,30,4,82,3600
"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",Savage Garden,16,61,265.13464,69,12,4,66,5855
"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'new jersey hardcore', 'pop punk', 'post-hardcore', 'screamo']",Saves The Day,1,42,183.17514,91,18,11,52,4029
['candy pop'],Saving Jane,1,63,203.253,81,11,4,50,4100
"['cali rap', 'pop', 'pop rap', 'trap queen']",Saweetie,5,90,164.19007,70,9,23,64,7257
"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk']",Say Anything,9,52,238.94111,74,18,11,59,4611
['classic arab pop'],Sayed Mekawy,94,46,552.086,35,78,4,58,2200
"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",ScHoolboy Q,18,73,251.964,69,20,19,46,5857
['nyc pop'],Scarlett Johansson,0,49,214.547,87,11,13,48,5400
"['metalcore', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",Scary Kids Scaring Kids,0,43,232.38025,95,27,7,47,4400
